case_id,multi_poly,eia_id,p_state,p_county,ylat,xlong,p_area,p_img_date,p_dig_conf,p_name,p_year,p_pwr_reg,p_tech_pri,p_tech_sec,p_axis,p_azimuth,p_tilt,p_battery,p_cap_ac,p_cap_dc,p_type,p_agrivolt,p_zscore
404702,single,64563,MN,Chisago,45.388055,-92.676893,20370,20230616,4,"Novel Stein Solar, LLC CSG",2022,MISO,PV,c-si,single-axis,180,,,1,1.4,greenfield,non-agrivoltaic,-0.022665
404759,single,64987,MN,Benton,45.682261,-93.926869,23215,20240327,4,"USS Foley Solar, LLC",2022,MISO,PV,c-si,single-axis,180,,,1,1.4,greenfield,es,-0.201153
404760,multi,64988,MN,Renville,44.768602,-94.907125,24440,20230525,4,"USS Prokosch Solar, LLC",2022,MISO,PV,c-si,single-axis,180,,,1,1.4,greenfield,es,-0.265203
404761,multi,64989,MN,Redwood,44.472776,-94.924977,24459,20230525,4,"USS Rosebud Solar, LLC",2021,MISO,PV,c-si,single-axis,180,,,1,1.4,greenfield,es,-0.26615
404763,single,65004,MN,Blue Earth,44.232781,-93.962583,18880,20230529,4,"MN CSG 2019-17, LLC",2021,MISO,PV,,fixed-tilt,180,,,1,1,greenfield,non-agrivoltaic,-0.35665
404777,multi,65066,MN,Otter Tail,46.27805,-96.038989,253546,20240511,4,Hoot Lake Solar,2022,MISO,PV,,fixed-tilt,180,,,49.9,49.9,greenfield,es,2.690857
404795,multi,65160,MN,Waseca,44.079776,-93.550698,21045,20230130,4,Lily Garden,2022,MISO,PV,,single-axis,180,,,1,1,greenfield,non-agrivoltaic,-0.472074
404690,single,64486,MN,Waseca,43.993848,-93.499045,23679,20230410,4,Novel David Solar LLC CSG,2021,MISO,PV,c-si,single-axis,180,,,1,1.4,greenfield,non-agrivoltaic,-0.226184
404745,single,64870,MN,Wright,45.258805,-93.795103,24074,20230712,4,"USS Quail Solar, LLC",2021,MISO,PV,c-si,single-axis,180,,,1,1.4,greenfield,non-agrivoltaic,-0.246757
402865,multi,62163,MS,Lauderdale,32.44963,-88.560466,1445295,20220410,4,Meridian III,2019,SOCO,PV,c-si,single-axis,180,0,,52.5,75.1,greenfield,non-agrivoltaic,-0.377934
401790,multi,60552,MS,Forrest,31.271853,-89.300437,788869,20220312,4,Hattiesburg Solar Farm,2017,SOCO,PV,c-si,fixed-tilt,180,20,,50.6,67.5,greenfield,non-agrivoltaic,0.334016
402866,single,62164,MS,Lauderdale,32.548973,-88.578251,85788,20190912,4,Meridian II,2019,TVA,PV,c-si,single-axis,60,0,,5,6.5,greenfield,non-agrivoltaic,0.126439
401996,multi,60853,MS,Chickasaw,33.926973,-88.997402,89275,20220721,4,SR Houston,2016,TVA,PV,thin-film,fixed-tilt,180,15,,3.1,3.9,greenfield,non-agrivoltaic,-0.553277
402205,multi,61208,MS,Harrison,30.379555,-89.119254,49515,20211109,4,Gulfport Naval Base (CSG) PV System,2017,SOCO,PV,c-si,single-axis,135,0,,3.5,4.2,greenfield,non-agrivoltaic,0.318294
404885,single,65697,MS,Leake,32.595514,-89.454011,33326,20220921,4,Walnut Grove Demonstration Plant,2023,SOCO,PV,,single-axis,180,,batteries,1.3,1.3,greenfield,non-agrivoltaic,-0.652366
404649,multi,64081,MS,Sunflower,33.757594,-90.532264,2541275,20230115,4,Sunflower County,2019,MISO,PV,c-si,single-axis,180,,,100,110.1,greenfield,non-agrivoltaic,-0.560915
401620,multi,60306,MS,Lamar,31.39991,-89.49012,1382537,20211129,4,Sumrall I Solar Farm,2017,SOCO,PV,c-si,single-axis,180,0,,52,74.1,greenfield,non-agrivoltaic,-0.343284
404529,multi,60303,MS,Lamar,31.400847,-89.498999,1271931,20211129,4,Sumrall II Solar Farm,2016,MISO,PV,c-si,single-axis,180,0,,52,74,greenfield,non-agrivoltaic,-0.246201
401862,multi,60673,MO,Christian,37.042128,-93.340428,154264,20220228,4,"Nixa Solar, LLC",2017,SWPP,PV,c-si,fixed-tilt,180,25,,7.92,11.2,greenfield,non-agrivoltaic,0.059382
402465,multi,61588,MO,Jackson,39.117892,-94.288859,68670,20220621,4,Independence II Solar Farm,2018,SWPP,PV,c-si,fixed-tilt,180,25,,4,4,greenfield,non-agrivoltaic,0.5418
400893,single,59110,MO,Greene,37.246295,-93.167045,102703,20220303,4,"Springfield Solar 1, LLC",2014,SWPP,PV,c-si,fixed-tilt,180,20,,4.9,6.5,greenfield,non-agrivoltaic,-0.137939
400821,single,58959,MO,Bates,38.273706,-94.352785,45068,20211201,4,Butler Solar Power Project,2014,SWPP,PV,c-si,fixed-tilt,180,32,,2.8,3.2,greenfield,non-agrivoltaic,0.025511
400012,single,6074,MO,Jackson,38.863416,-94.297381,37267,20220621,4,Greenwood (MO),2016,SWPP,PV,c-si,fixed-tilt,185,15,batteries,3,3.6,greenfield,non-agrivoltaic,0.567801
401261,single,59729,MO,Macon,39.763596,-92.456452,46436,20211203,4,Macon Solar Power Project,2015,SWPP,PV,c-si,fixed-tilt,180,30,,2.8,3.2,greenfield,non-agrivoltaic,-0.018797
401876,single,60704,MO,Grundy,40.11555,-93.612205,52070,20210909,4,Trenton Solar Farm (MO),2015,SWPP,PV,c-si,fixed-tilt,180,27,,2.8,3.3,greenfield,non-agrivoltaic,-0.136084
401877,multi,60705,MO,Phelps,37.986632,-91.7165,44568,20211105,4,Rolla Solar Farm (MO),2016,SWPP,PV,c-si,fixed-tilt,180,25,,2.8,3.2,greenfield,non-agrivoltaic,0.042371
401878,multi,60706,MO,Pulaski,37.80481,-92.252979,54012,20211212,4,Waynesville Solar Farm (MO),2016,SWPP,PV,c-si,fixed-tilt,180,25,,2.8,3.2,greenfield,non-agrivoltaic,-0.2236
401879,single,60707,MO,Saline,39.094858,-93.210992,46423,20200523,4,Marshall Solar Farm (MO),2016,SWPP,PV,c-si,fixed-tilt,185,25,,2.8,3.2,greenfield,non-agrivoltaic,-0.018404
402163,single,61135,MO,Laclede,37.6685,-92.670318,47853,20220226,4,Lebanon Solar Farm (MO),2017,SWPP,PV,c-si,fixed-tilt,180,25,,2.5,3.1,greenfield,non-agrivoltaic,-0.106319
402214,single,61223,MO,Livingston,39.788394,-93.536199,47974,20200825,4,Chillicothe Solar Farm,2017,SWPP,PV,c-si,fixed-tilt,180,25,,2.5,3.3,greenfield,non-agrivoltaic,-0.02145
402268,single,61316,MO,Lafayette,39.002158,-93.727479,47422,20200825,4,Higginsville Solar Farm,2017,SWPP,PV,c-si,fixed-tilt,180,25,,2.5,3.2,greenfield,non-agrivoltaic,-0.049178
402357,single,61450,MO,St. Francois,37.756571,-90.425821,45375,20220107,4,Farmington Solar Farm,2018,MISO,PV,c-si,fixed-tilt,180,25,,2.5,3.1,greenfield,non-agrivoltaic,-0.031362
402449,multi,61566,MO,Cedar,37.858226,-94.003238,49051,20220414,4,El Dorado Springs Solar Farm,2018,AECI,PV,c-si,fixed-tilt,180,25,,2.5,3.2,greenfield,non-agrivoltaic,-0.096656
402624,multi,61826,MO,St. Charles,38.827778,-90.678584,75360,20220529,4,O'Fallon Renewable Energy Center,2014,MISO,PV,c-si,fixed-tilt,180,20,,4.5,5.7,greenfield,non-agrivoltaic,0.123653
404072,single,64225,MO,Jasper,37.127907,-94.431665,46818,20211225,4,Prosperity Solar Farm (CSG),2021,SWPP,PV,,single-axis,180,,,2.3,2.3,superfund,non-agrivoltaic,-0.438
404436,multi,65230,MO,Boone,38.956524,-92.24417,204284,20211129,4,Truman Solar,2021,MISO,PV,,single-axis,180,,,10,14,greenfield,non-agrivoltaic,-0.026864
402138,single,61092,MO,Jackson,39.11648,-94.287973,53222,20220621,4,Independence Solar Farm,2017,SWPP,PV,c-si,fixed-tilt,180,25,,3,3.6,greenfield,non-agrivoltaic,-0.045727
404887,multi,65726,MO,Montgomery,38.892913,-91.424895,106772,20221122,4,Montgomery County Community Solar Center,2022,MISO,PV,c-si,single-axis,180,,,5.7,6.5,greenfield,non-agrivoltaic,-0.189038
404756,multi,64982,MO,Howell,36.784615,-91.872715,128015,20230329,4,West Plains Solar I,2022,SWPP,PV,c-si,fixed-tilt,180,,,8,10.8,greenfield,non-agrivoltaic,0.308583
404809,multi,65296,MO,Jackson,39.132996,-94.487116,166566,20240522,4,Hawthorn Solar I,2021,SWPP,PV,,single-axis,180,,,10,10,greenfield,non-agrivoltaic,-0.206859
402282,multi,61336,MT,Cascade,47.547642,-111.249975,89193,20220226,4,"Black Eagle Solar, LLC",2017,NWMT,PV,c-si,single-axis,180,0,,3,4.1,greenfield,non-agrivoltaic,-0.504919
402249,single,61289,MT,Sweet Grass,45.704084,-109.565342,59329,20220808,4,"River Bend Solar, LLC",2017,NWMT,PV,c-si,single-axis,180,0,,2,2.8,greenfield,non-agrivoltaic,-0.478938
402250,single,61290,MT,Big Horn,45.728739,-107.635556,107401,20200929,4,"South Mills Solar, LLC",2017,NWMT,PV,c-si,single-axis,180,0,,3,4.2,greenfield,non-agrivoltaic,-0.650301
402251,single,61291,MT,Lewis and Clark,46.696436,-112.065806,83896,20220726,4,"Green Meadow Solar, LLC",2017,NWMT,PV,c-si,single-axis,180,0,,3,4.2,greenfield,non-agrivoltaic,-0.418178
402283,single,61337,MT,Golden Valley,46.291802,-108.935194,65395,20220704,4,"Magpie Solar, LLC",2017,NWMT,PV,c-si,single-axis,180,0,,3,4.1,greenfield,non-agrivoltaic,-0.150504
402281,single,61335,MT,Lewis and Clark,46.807779,-112.251318,95400,20220626,4,"Great Divide Solar, LLC",2017,NWMT,PV,c-si,single-axis,180,0,,3,4.1,greenfield,non-agrivoltaic,-0.568287
404640,multi,64032,MT,Yellowstone,45.875823,-108.655325,1645649,20230919,4,MTSUN,2020,NWMT,PV,,single-axis,180,,,80,80,greenfield,es,-0.448877
404663,multi,64189,MT,Beaverhead,45.232677,-112.753313,1719421,20230816,4,Apex Solar,2015,NWMT,PV,,single-axis,180,,,80,80,greenfield,non-agrivoltaic,-0.493065
402663,single,61884,NE,Buffalo,40.722115,-99.038728,122144,20211109,4,Kearney NPPD Solar Project,2017,SWPP,PV,c-si,single-axis,180,0,,5.76,7.2,greenfield,es,-0.22994
400009,single,2240,NE,Dodge,41.429913,-96.458001,32776,20220426,4,Lon Wright,2018,SWPP,PV,c-si,single-axis,180,0,,2.3,2.7,greenfield,non-agrivoltaic,0.26649
401254,multi,59713,NE,Lancaster,40.823671,-96.817257,92996,20220301,4,Holdrege Solar Center,2016,SWPP,PV,c-si,single-axis,180,0,,4,4.7,greenfield,non-agrivoltaic,-0.408056
402373,single,61467,NE,Dawson,40.751581,-99.733866,66243,20210916,4,City of Lexington,2017,SWPP,PV,c-si,single-axis,180,0,,3.6,3.9,greenfield,non-agrivoltaic,-0.23148
401972,single,60823,NE,Dakota,42.431533,-96.40808,49323,20220724,4,South Sioux City Solar,2016,SWPP,PV,c-si,single-axis,180,0,,2.3,3.1,greenfield,non-agrivoltaic,-0.147216
403228,single,62833,NE,Adams,40.603082,-98.438098,41123,20220208,4,Hastings Community Solar Farm,2019,SWPP,PV,c-si,single-axis,216,0,,0.3,2,greenfield,non-agrivoltaic,-0.448415
403861,single,63844,NE,Washington,41.456685,-96.00476,127731,20210811,4,Fort Calhoun Community Solar,2019,SWPP,PV,c-si,single-axis,180,0,,5,7,greenfield,non-agrivoltaic,-0.31774
404145,multi,64365,NE,Scotts Bluff,41.889256,-103.650973,72360,20220208,4,"Western Meadowlark Solar SCS NE 1, LLC",2020,SWPP,PV,c-si,single-axis,180,0,,4.4,5.2,greenfield,non-agrivoltaic,0.04371
400555,single,58489,NV,Clark,36.392197,-114.964727,539032,20220816,4,Apex Solar PV Power Project,2012,NEVP,PV,c-si,single-axis,190,0,,20,24.8,greenfield,non-agrivoltaic,-0.504059
400086,single,57205,NV,Clark,35.781022,-114.992615,1346328,20210506,4,CM48,2010,CISO,PV,thin-film,fixed-tilt,180,25,,48,60.5,greenfield,non-agrivoltaic,-0.526759
400036,multi,56568,NV,Clark,36.256491,-115.054411,487297,20220923,4,Nellis Air Force Base Solar Array,2007,NEVP,PV,c-si,single-axis,180,20,,12,14,RCRA,non-agrivoltaic,-0.870129
400658,multi,58644,NV,Clark,35.607882,-115.337278,6468343,20220923,4,Silver State Solar Power South,2016,CISO,PV,thin-film,single-axis,180,0,,250,338.6,greenfield,non-agrivoltaic,-0.369761
400166,multi,57442,NV,Clark,35.62505,-115.350152,1197330,20220923,4,Silver State Solar Power North,2012,NEVP,PV,thin-film,fixed-tilt,180,25,,52,63.5,greenfield,non-agrivoltaic,-0.355198
400600,single,58544,NV,Clark,36.386503,-114.952156,529728,20220816,4,Mountain View Solar,2014,NEVP,PV,c-si,single-axis,190,0,,20,25,greenfield,non-agrivoltaic,-0.47894
401042,multi,59404,NV,Clark,35.486403,-114.934023,459291,20210506,4,Searchlight Solar,2014,NEVP,PV,c-si,single-axis,180,0,,17.49,21.4,greenfield,non-agrivoltaic,-0.491662
400363,multi,58017,NV,Clark,35.785768,-114.961632,3546586,20210506,4,Copper Mountain Solar 2,2015,CISO,PV,thin-film,fixed-tilt,180,25,,154,187.6,greenfield,non-agrivoltaic,-0.358138
401381,single,59919,NV,Clark,36.207622,-115.04642,264952,20220828,4,Nellis Solar PV II,2015,NEVP,PV,c-si,single-axis,180,0,,15.5,18,RCRA,non-agrivoltaic,-0.039474
400029,single,50765,NV,Churchill,39.542771,-118.560936,422341,20210611,4,Stillwater Facility,2012,NEVP,PV,c-si,fixed-tilt,180,16,,21.8,26.2,greenfield,non-agrivoltaic,-0.164509
400556,multi,58490,NV,Clark,36.23712,-114.87362,937644,20220702,4,Spectrum Solar PV Power Project,2013,NEVP,PV,c-si,single-axis,180,0,,30,37.6,greenfield,non-agrivoltaic,-0.629227
400802,multi,58915,NV,Clark,35.881832,-114.965487,3835825,20220728,4,Copper Mountain Solar 3,2015,LDWP,PV,c-si,fixed-tilt,180,16,,255,311.2,greenfield,non-agrivoltaic,0.240042
401274,single,59747,NV,Clark,36.031854,-114.927786,287916,20220728,4,River Mountains Solar,2016,NEVP,PV,c-si,single-axis,180,0,,14.4,18,greenfield,non-agrivoltaic,-0.154275
403107,multi,62636,NV,Nye,36.275343,-115.972339,242077,20220907,4,NVSS-II,2017,NEVP,PV,c-si,fixed-tilt,180,30,,14,17.5,greenfield,non-agrivoltaic,0.052776
401308,multi,59814,NV,Clark,35.788794,-114.979682,2387970,20210506,4,"Copper Mountain Solar 4, LLC",2016,CISO,PV,c-si,single-axis,180,0,,93.6,125.2,greenfield,non-agrivoltaic,-0.36802
400313,multi,57859,NV,Clark,36.525935,-114.75462,3918802,20210727,4,Moapa Southern Paiute,2016,NEVP,PV,thin-film,fixed-tilt,181,30,,250,344.3,greenfield,non-agrivoltaic,0.382596
402017,single,60885,NV,Clark,35.84781,-114.945912,793328,20210506,4,"Boulder Solar II, LLC",2017,NEVP,PV,c-si,single-axis,180,0,,50,62.5,greenfield,non-agrivoltaic,0.190297
400468,multi,58319,NV,Churchill,39.582548,-119.068946,310047,20210629,4,"Patua Acquisition Project, LLC",2017,NEVP,PV,c-si,single-axis,180,0,,10.64,14.5,greenfield,non-agrivoltaic,-0.487985
401596,multi,60261,NV,Clark,36.410661,-114.912141,3135587,20220728,4,Playa Solar 2,2017,NEVP,PV,thin-film,single-axis,180,0,,100,136.9,greenfield,non-agrivoltaic,-0.553813
401319,single,59827,NV,Clark,36.400079,-114.901877,1064416,20220728,4,"Playa Solar 1, LLC",2017,NEVP,PV,thin-film,single-axis,180,0,,79,99,greenfield,non-agrivoltaic,0.491703
402690,single,61930,NV,Clark,35.867654,-114.955521,3900518,20220728,4,"Techren Solar II, LLC",2019,NEVP,PV,c-si,single-axis,180,0,,200,251.3,greenfield,non-agrivoltaic,-0.113828
402485,multi,61611,NV,Clark,35.852813,-114.968555,2103596,20210411,4,"Techren Solar I, LLC",2019,NEVP,PV,c-si,single-axis,180,0,,100,132.1,greenfield,non-agrivoltaic,-0.148366
403308,single,62980,NV,Washoe,39.580532,-119.517431,219746,20220823,4,Turquoise Liberty Solar,2019,NEVP,PV,thin-film,single-axis,179,0,,10,11,greenfield,non-agrivoltaic,-0.418267
401649,multi,60352,NV,Clark,35.836256,-114.9816,2045406,20210506,4,"Boulder Solar Power, LLC",2016,NEVP,PV,c-si,single-axis,180,0,batteries,100,124.9,greenfield,non-agrivoltaic,-0.185094
402130,single,61084,NV,Mineral,38.545208,-118.193732,1415667,20210814,4,Luning Energy,2017,NEVP,PV,c-si,single-axis,180,0,,50,54.5,greenfield,non-agrivoltaic,-0.663185
401943,multi,60785,NV,Churchill,39.666486,-117.681253,255236,20220928,4,Tungsten Mountain,2019,NEVP,PV,c-si,single-axis,180,0,,7.3,9.7,greenfield,non-agrivoltaic,-0.673643
401318,multi,59826,NV,Nye,36.515032,-116.515336,2389885,20210203,4,Sunshine Valley Solar,2019,CISO,PV,thin-film,single-axis,180,0,,100,126,greenfield,non-agrivoltaic,-0.361815
402609,multi,61809,NV,Churchill,39.537086,-118.563667,598247,20210611,4,"EGP Stillwater Solar PV II, LLC",2018,NEVP,PV,c-si,fixed-tilt,180,30,,20,24,greenfield,non-agrivoltaic,-0.628873
400059,multi,56944,NV,Clark,35.786467,-114.997984,313570,20210506,4,CM10,2008,CISO,PV,thin-film,fixed-tilt,180,25,,10,12.4,greenfield,non-agrivoltaic,-0.641004
400545,single,58477,NV,Clark,36.134709,-115.03527,60945,20220827,4,Las Vegas WPCF Solar Plant,2013,NEVP,PV,c-si,single-axis,180,0,,3.3,3.5,greenfield,non-agrivoltaic,-0.262105
400035,single,56500,NV,Storey,39.560389,-119.509091,26217,20220823,4,Western 102 Power Plant,2007,NEVP,PV,c-si,fixed-tilt,180,21,,1,1.3,greenfield,non-agrivoltaic,-0.428256
401086,single,59472,NV,Lyon,39.121494,-119.140914,430712,20171111,4,Ft. Churchill PV,2015,NEVP,PV,cpv,single-axis,179,0,,18,20.3,greenfield,non-agrivoltaic,-0.48027
401851,multi,60654,NV,Clark,35.938777,-114.886585,3466255,20220828,4,Townsite Solar Project Hybrid,2021,WALC,PV,thin-film,single-axis,180,,batteries,160,180,greenfield,non-agrivoltaic,-0.378619
402144,multi,61098,NV,Humboldt,40.720895,-117.063807,2191228,20220116,4,Battle Mountain Solar Project,2021,NEVP,PV,c-si,single-axis,181,,batteries,101,122.9,greenfield,non-agrivoltaic,-0.290525
402691,single,61931,NV,Clark,35.844998,-114.972093,447850,20220411,4,"Techren Solar III, LLC",2020,NEVP,PV,c-si,single-axis,180,0,,25,32.7,greenfield,non-agrivoltaic,0.068125
402692,single,61932,NV,Clark,35.892361,-114.936029,541154,20220728,4,"Techren Solar IV, LLC",2020,NEVP,PV,c-si,single-axis,180,0,,25,32.7,greenfield,non-agrivoltaic,-0.198593
403001,multi,62440,NV,Clark,35.901334,-114.926483,986176,20220728,4,Techren Solar V,2020,NEVP,PV,c-si,single-axis,180,0,,50,65.4,greenfield,non-agrivoltaic,-0.073797
403884,multi,63906,NV,Washoe,39.587008,-119.527319,580968,20220823,4,"Turquoise Nevada, LLC",2020,NEVP,PV,c-si,fixed-tilt,180,25,,54.6,61.2,greenfield,non-agrivoltaic,0.752996
403688,multi,63504,NV,Clark,35.771769,-114.976657,4084373,20210506,4,"Copper Mountain Solar 5, LLC",2021,NEVP,PV,c-si,single-axis,180,,,250,332.3,greenfield,non-agrivoltaic,0.244893
403386,single,63080,NV,Clark,36.425518,-114.923188,2262844,20220728,4,"Harry Allen Solar Energy, LLC",2021,NEVP,PV,c-si,single-axis,180,,,100,123.5,greenfield,non-agrivoltaic,-0.322512
404659,multi,64148,NV,Washoe,40.080627,-119.963667,1549409,20221005,4,Fish Springs,2021,NEVP,PV,c-si,single-axis,180,,batteries,100,130,greenfield,non-agrivoltaic,0.29879
404971,multi,66357,NV,Clark,36.057741,-115.79137,3194442,20230717,3,Yellow Pine Solar,2023,NEVP,PV,,single-axis,180,,batteries,93.8,93.8,greenfield,non-agrivoltaic,-0.856705
404204,single,64454,NH,Hillsborough,42.811419,-71.500408,36246,20211214,4,"Merrimack Solar Farm, LLC",2019,ISNE,PV,c-si,fixed-tilt,180,20,,2.4,3,greenfield,non-agrivoltaic,0.274745
401597,multi,60265,NJ,Hunterdon,40.523679,-74.843237,68439,20220124,4,Junction Road,2016,PJM,PV,c-si,fixed-tilt,180,20,batteries,4.7,5.4,greenfield,non-agrivoltaic,0.192847
400592,single,58536,NJ,Monmouth,40.351987,-74.190334,62109,20210629,4,"Cornerstone Power Holmdel, LLC",2013,PJM,PV,c-si,single-axis,180,0,,3,3.7,greenfield,non-agrivoltaic,-0.216672
400268,single,57746,NJ,Cumberland,39.504859,-74.997595,46092,20210902,4,The City of Vineland at North Vineland,2011,PJM,PV,c-si,fixed-tilt,180,25,,2.3,3,greenfield,non-agrivoltaic,-0.099844
400177,single,57486,NJ,Hunterdon,40.521711,-75.012315,50253,20220214,4,Frenchtown I Solar,2012,PJM,PV,c-si,fixed-tilt,180,25,,3,3.5,greenfield,non-agrivoltaic,-0.003229
400228,single,57660,NJ,Cumberland,39.420877,-74.973563,97715,20210902,4,Vineland Mays Landing Solar,2011,PJM,PV,c-si,single-axis,180,0,,3.7,4.7,greenfield,non-agrivoltaic,-0.45977
400267,single,57745,NJ,Cumberland,39.462373,-75.070105,78251,20210825,4,The City of Vineland at West Vineland,2011,PJM,PV,c-si,fixed-tilt,180,25,,3.7,4.8,greenfield,non-agrivoltaic,-0.179218
400047,single,56888,NJ,Warren,40.788686,-75.104945,52232,20190820,4,Warren County Solar,2012,PJM,PV,c-si,single-axis,180,0,,2,2,greenfield,non-agrivoltaic,-0.66757
400254,single,57724,NJ,Hudson,40.750774,-74.109901,48695,20220302,4,NJMC Landfill,2011,PJM,PV,c-si,fixed-tilt,175,20,,2.5,3,landfill,non-agrivoltaic,-0.173563
400516,single,58402,NJ,Somerset,40.400608,-74.66942,61103,20210910,4,"Solar Star New Jersey NJ, LLC",2012,PJM,PV,c-si,single-axis,180,0,,1.5,1.7,greenfield,non-agrivoltaic,-0.889371
400173,multi,57471,NJ,Union,40.684142,-74.404404,16475,20211002,4,Murray Hill Solar,2011,PJM,PV,c-si,single-axis,180,0,,1,1.1,greenfield,non-agrivoltaic,-0.064215
400085,single,57204,NJ,Warren,40.86116,-74.82189,51329,20220724,4,PSEG Hackettstown,2009,PJM,PV,thin-film,fixed-tilt,180,25,,2.2,2.2,greenfield,non-agrivoltaic,-0.57075
400253,multi,57723,NJ,Gloucester,39.825159,-75.219952,69638,20211106,4,"Johnson Matthey, Inc. Solar",2011,PJM,PV,c-si,single-axis,180,0,,4,5.2,greenfield,non-agrivoltaic,0.103215
400151,multi,57381,NJ,Union,40.619265,-74.215961,39055,20211109,4,Linden Solar Farm,2010,PJM,PV,c-si,fixed-tilt,180,20,,2.7,3.2,PCSC,non-agrivoltaic,0.257122
400178,single,57487,NJ,Hunterdon,40.514648,-74.976785,44493,20211226,4,Frenchtown II Solar,2011,PJM,PV,c-si,fixed-tilt,180,25,,3,3.5,greenfield,non-agrivoltaic,0.187805
400752,single,58822,NJ,Cumberland,39.374948,-75.032172,20539,20210825,4,Millville City Sewer Auth WTP,2013,PJM,PV,c-si,fixed-tilt,180,20,,1.3,1.5,greenfield,non-agrivoltaic,0.06847
400386,multi,58090,NJ,Middlesex,40.424611,-74.487521,79761,20220318,4,Middlesex Apple Orchard Solar,2013,PJM,PV,c-si,fixed-tilt,149,20,,4.7,5.7,greenfield,non-agrivoltaic,0.035238
400574,multi,58512,NJ,Cumberland,39.439886,-75.044907,74935,20210825,4,"Cornerstone Power Vineland I, LLC",2012,PJM,PV,c-si,single-axis,180,0,,3.1,3.7,greenfield,non-agrivoltaic,-0.432705
400993,single,59277,NJ,Burlington,39.92218,-74.806705,20100,20210814,4,Medford WWTP,2013,PJM,PV,c-si,fixed-tilt,170,25,,1.3,1.5,greenfield,non-agrivoltaic,0.102256
400997,single,59297,NJ,Somerset,40.470462,-74.685313,47009,20220625,4,Carrier Clinic,2009,PJM,PV,thin-film,fixed-tilt,173,25,,1.5,1.8,greenfield,non-agrivoltaic,-0.667579
400580,single,58519,NJ,Burlington,40.000426,-74.734998,39912,20220124,4,Alethea I,2011,PJM,PV,c-si,fixed-tilt,180,25,,2.8,3,greenfield,non-agrivoltaic,0.113689
400257,single,57728,NJ,Burlington,40.030541,-74.826335,77374,20220124,4,Mill Creek Solar,2011,PJM,PV,thin-film,fixed-tilt,191,22,,3.5,3.8,greenfield,non-agrivoltaic,-0.438306
400367,single,58030,NJ,Burlington,39.927902,-74.814517,108936,20210814,4,Reeves Station Rd East,2012,PJM,PV,c-si,fixed-tilt,180,25,,5.5,6.7,greenfield,non-agrivoltaic,-0.175763
400496,single,58360,NJ,Cumberland,39.518434,-75.029924,50836,20210825,4,Atlantic Coast Freezers Solar Facility,2012,PJM,PV,c-si,single-axis,188,0,,2.2,2.2,greenfield,non-agrivoltaic,-0.561946
400937,multi,59166,NJ,Gloucester,39.787452,-75.34888,23007,20210109,4,Bridgeport Disposal Solar Farm,2011,PJM,PV,c-si,fixed-tilt,180,20,,1.2,1.5,landfill,non-agrivoltaic,-0.097485
400270,single,57750,NJ,Cumberland,39.489266,-74.980232,49038,20210902,4,Maple Solar,2011,PJM,PV,c-si,fixed-tilt,180,27,,2.4,3,greenfield,non-agrivoltaic,-0.182692
400229,single,57661,NJ,Monmouth,40.256635,-74.349664,41840,20210926,4,Manalapan Village Solar,2011,PJM,PV,c-si,fixed-tilt,180,20,,3.5,3.6,greenfield,non-agrivoltaic,0.344129
400152,multi,57382,NJ,Mercer,40.168797,-74.657843,59174,20220303,4,Yardville Solar Farm,2010,PJM,PV,c-si,fixed-tilt,195,15,,3.6,4.3,greenfield,non-agrivoltaic,0.060753
400994,single,59278,NJ,Burlington,39.92928,-74.817683,53058,20210814,4,Reeves South,2013,PJM,PV,c-si,fixed-tilt,180,25,,1,1.4,greenfield,non-agrivoltaic,-0.919781
400366,single,58029,NJ,Burlington,39.928527,-74.818519,27795,20210814,2,Constellation New Energy Inc,2011,PJM,PV,c-si,fixed-tilt,180,20,,3.9,5,greenfield,non-agrivoltaic,2.332424
402722,single,61965,NJ,Hunterdon,40.522547,-74.94351,130655,20211226,4,"Quakertown Solar Farm, LLC",2018,PJM,PV,c-si,fixed-tilt,180,20,,8.8,10,greenfield,non-agrivoltaic,0.142742
402680,single,61907,NJ,Burlington,40.031906,-74.647398,108149,20211203,4,Springfield Solar Project,2018,PJM,PV,c-si,fixed-tilt,180,25,,7.5,9.2,greenfield,non-agrivoltaic,0.323471
400258,multi,57733,NJ,Morris,40.826722,-74.715886,37510,20221006,4,Benjamin Moore & Co. Solar,2010,PJM,PV,c-si,fixed-tilt,180,35,,1.4,1.8,greenfield,non-agrivoltaic,-0.462138
401192,single,59601,NJ,Burlington,39.981618,-74.765313,171770,20220124,4,L&D Landfill Solar,2015,PJM,PV,c-si,fixed-tilt,180,20,,10,12.9,superfund,non-agrivoltaic,0.112297
401881,multi,60709,NJ,Monmouth,40.43752,-74.160226,45925,20221109,4,IFF Hazlet,2014,PJM,PV,c-si,fixed-tilt,178,8,,3.6,4,greenfield,non-agrivoltaic,0.366502
401961,single,60809,NJ,Burlington,39.987335,-74.801665,15930,20220522,4,"Summit Water Nexus Mt. Holly, LLC Solar",2013,PJM,PV,c-si,fixed-tilt,180,25,,1,1.1,greenfield,non-agrivoltaic,-0.015864
402087,multi,60994,NJ,Ocean,40.11017,-74.131647,76601,20210629,4,French's Landfill PV,2014,PJM,PV,c-si,fixed-tilt,180,9,,5,6.1,superfund,non-agrivoltaic,0.208346
